node_id,temperature,humidity,signal_strength,battery_level,packet_loss_rate,response_time,fault_type
10,74.86,2.83,-50.05,65.68,3.26,32.32,Data_Anomaly
9,33.38,57.59,-62.81,4.87,20.34,109.15,Battery_Drain
17,30.08,51.01,-54.17,58.24,3.53,31.95,Normal
20,30.05,56.92,-63.65,8.97,17.8,180.47,Battery_Drain
7,90.95,97.3,-44.26,95.41,5.99,43.46,Data_Anomaly
19,23.45,65.25,-87.37,84.08,87.11,577.39,Communication_Loss
11,27.91,63.36,-47.67,95.38,3.58,30.95,Normal
11,28.36,46.97,-78.74,90.69,60.34,395.39,Communication_Loss
2,25.01,70.04,-82.24,5.01,83.25,941.31,Node_Failure
5,-2.87,1.22,-47.0,59.32,0.41,27.43,Data_Anomaly
1,25.29,48.13,-75.34,62.41,81.35,468.09,Communication_Loss
1,22.7,62.05,-42.21,88.26,1.85,14.34,Normal
10,26.63,55.03,-40.34,52.9,2.92,29.66,Normal
17,27.02,52.25,-45.0,97.32,1.89,22.77,Normal
5,22.32,51.52,-85.37,71.76,87.96,243.94,Communication_Loss
10,59.5,54.96,-85.1,31.53,92.77,794.88,Node_Failure
20,26.95,58.77,-51.79,69.3,3.5,22.92,Normal
13,16.04,50.06,-71.99,29.18,93.04,854.08,Node_Failure
1,76.28,76.44,-81.89,61.12,98.99,749.69,Node_Failure
14,28.78,43.02,-86.12,75.82,61.64,629.27,Communication_Loss
10,30.13,63.18,-46.35,69.64,1.97,19.63,Normal
6,27.53,51.11,-78.6,63.04,74.39,501.3,Communication_Loss
20,28.7,48.17,-81.52,42.59,83.51,301.77,Communication_Loss
5,29.21,61.12,-43.67,87.47,2.0,45.4,Normal
19,24.45,40.96,-49.15,68.62,3.95,24.38,Normal
4,23.31,43.28,-93.51,77.05,88.08,386.42,Communication_Loss
8,-2.79,95.03,-51.46,54.34,3.69,31.0,Data_Anomaly
7,33.61,66.45,-55.71,73.55,2.3,13.82,Normal
13,14.36,79.27,-73.28,45.89,91.09,815.97,Node_Failure
4,24.71,43.85,-56.78,70.47,3.31,33.29,Normal
7,-11.42,2.43,-52.64,71.6,8.48,9.9,Data_Anomaly
10,27.21,65.03,-49.32,90.78,3.14,13.83,Normal
14,27.82,56.35,-94.16,63.73,89.87,639.6,Communication_Loss
5,32.65,55.23,-49.14,83.33,4.09,33.24,Normal
17,24.28,59.04,-40.35,82.67,2.61,26.12,Normal
1,31.71,49.14,-81.32,97.8,58.61,531.01,Communication_Loss
1,32.06,40.33,-54.86,67.67,1.07,39.0,Normal
19,35.01,51.57,-58.05,2.13,22.96,272.61,Battery_Drain
15,21.77,66.03,-57.15,90.62,4.3,21.81,Normal
10,30.98,68.59,-42.78,60.78,0.88,28.77,Normal
2,49.5,17.22,-76.27,38.93,90.35,515.16,Node_Failure
11,-7.61,4.04,-46.4,77.29,7.02,34.91,Data_Anomaly
6,33.63,51.25,-58.97,14.77,24.38,116.88,Battery_Drain
11,29.86,79.66,-55.65,4.75,25.64,135.06,Battery_Drain
2,95.99,98.54,-49.72,52.5,6.09,21.95,Data_Anomaly
15,34.71,54.12,-41.68,97.78,4.64,8.47,Normal
16,25.61,63.37,-55.35,81.32,4.61,29.01,Normal
9,46.22,6.19,-84.89,52.88,97.18,958.49,Node_Failure
18,32.34,50.25,-62.54,11.17,19.79,130.77,Battery_Drain
6,73.55,17.95,-79.43,65.27,84.31,763.69,Node_Failure
2,72.15,97.39,-57.4,46.24,4.13,22.14,Data_Anomaly
17,27.07,48.65,-50.11,79.42,1.81,32.45,Normal
10,28.66,56.03,-54.38,64.36,0.38,18.39,Normal
1,-3.83,4.09,-40.99,83.4,0.71,41.57,Data_Anomaly
17,-9.42,4.27,-58.0,87.32,6.85,37.68,Data_Anomaly
16,25.81,59.26,-42.02,88.68,4.36,28.61,Normal
16,24.02,59.74,-47.33,83.93,4.03,30.8,Normal
3,26.22,40.55,-46.12,91.6,2.11,17.35,Normal
2,24.42,62.2,-84.81,83.02,51.81,534.39,Communication_Loss
15,-9.4,98.33,-55.45,55.25,5.04,27.27,Data_Anomaly
3,74.93,1.65,-53.17,87.79,8.52,14.95,Data_Anomaly
6,94.73,2.63,-40.44,55.79,4.7,48.1,Data_Anomaly
11,24.88,60.49,-47.59,89.73,4.45,32.59,Normal
20,26.95,50.74,-91.71,57.05,79.72,486.51,Communication_Loss
2,22.42,55.32,-45.41,51.79,1.83,33.54,Normal
16,28.33,64.11,-40.74,81.35,3.92,27.97,Normal
3,27.51,57.07,-76.77,76.47,80.65,643.96,Communication_Loss
12,91.14,0.47,-41.25,49.93,6.49,34.97,Data_Anomaly
14,26.38,57.81,-56.79,60.66,3.13,20.51,Normal
13,-10.8,0.57,-53.66,72.16,6.61,24.53,Data_Anomaly
18,24.84,63.61,-69.88,0.53,23.28,204.65,Battery_Drain
14,33.95,64.99,-67.68,4.37,29.38,163.88,Battery_Drain
17,28.78,59.88,-63.35,1.63,22.04,260.19,Battery_Drain
7,35.67,34.67,-73.04,41.26,96.65,552.61,Node_Failure
15,57.56,8.16,-78.53,47.81,98.28,763.09,Node_Failure
14,25.6,78.46,-51.31,78.33,0.11,25.21,Normal
12,2.5,81.12,-78.76,45.96,99.16,873.82,Node_Failure
1,94.22,92.59,-49.2,58.26,4.37,39.7,Data_Anomaly
4,74.0,90.23,-40.75,58.03,8.61,30.42,Data_Anomaly
17,22.86,47.09,-47.7,72.79,0.19,18.16,Normal
19,79.37,92.44,-55.58,71.64,1.7,29.26,Data_Anomaly
4,27.63,64.13,-52.28,53.06,1.87,26.64,Normal
5,26.75,47.65,-41.36,57.26,1.46,10.86,Normal
13,24.87,58.65,-46.06,64.72,2.74,33.99,Normal
10,27.76,45.22,-87.87,86.46,71.83,460.0,Communication_Loss
16,57.41,43.19,-83.75,62.13,96.65,987.65,Node_Failure
6,26.43,58.27,-56.07,63.41,1.65,18.86,Normal
16,26.17,56.12,-58.04,89.53,2.83,17.39,Normal
3,26.36,58.35,-47.64,93.91,2.25,22.63,Normal
4,29.26,42.71,-54.74,62.03,0.97,22.33,Normal
10,85.24,1.85,-47.77,83.72,7.61,36.99,Data_Anomaly
18,26.63,41.95,-66.91,3.1,18.01,248.03,Battery_Drain
2,18.32,44.91,-88.07,30.14,90.14,866.37,Node_Failure
11,-5.36,3.42,-42.03,50.63,2.92,23.61,Data_Anomaly
16,47.23,84.55,-78.27,32.92,81.6,680.83,Node_Failure
12,20.93,26.15,-80.26,39.57,88.67,747.99,Node_Failure
20,45.35,60.26,-72.5,66.32,92.03,876.59,Node_Failure
12,22.44,61.16,-58.97,88.38,1.76,23.07,Normal
2,82.72,0.76,-51.97,63.11,0.04,31.23,Data_Anomaly
8,75.97,66.18,-80.36,31.42,89.82,595.18,Node_Failure
6,25.13,59.64,-55.08,50.88,3.6,37.14,Normal
9,80.19,94.49,-45.59,79.35,1.55,19.68,Data_Anomaly
16,28.39,64.02,-48.69,61.3,4.59,29.39,Normal
4,25.43,46.08,-43.7,67.96,2.4,32.2,Normal
10,28.65,50.13,-55.64,89.9,0.95,17.6,Normal
19,32.67,98.49,-82.41,52.9,83.22,990.22,Node_Failure
19,28.98,60.53,-54.16,74.48,0.55,33.94,Normal
10,30.24,37.85,-57.18,69.36,2.23,17.61,Normal
2,2.45,98.24,-84.42,74.27,99.92,799.92,Node_Failure
19,-9.91,98.28,-55.41,46.44,1.4,25.05,Data_Anomaly
20,43.22,9.7,-83.63,44.56,98.93,695.61,Node_Failure
16,24.42,66.93,-40.77,66.28,4.92,23.65,Normal
3,1.65,36.1,-72.21,56.78,82.91,795.58,Node_Failure
1,29.01,65.9,-58.23,69.32,0.43,22.57,Normal
3,-15.03,98.28,-47.81,80.9,5.06,21.01,Data_Anomaly
18,32.5,44.09,-88.79,15.41,87.87,849.84,Node_Failure
10,71.32,3.06,-45.75,54.11,6.34,26.33,Data_Anomaly
15,68.0,94.89,-82.78,43.9,95.58,781.04,Node_Failure
17,27.87,44.13,-56.48,7.94,17.64,190.14,Battery_Drain
10,28.78,56.09,-55.41,9.03,23.23,279.76,Battery_Drain
4,26.96,50.63,-92.51,44.71,67.93,258.56,Communication_Loss
16,28.03,64.51,-64.69,9.78,21.18,172.48,Battery_Drain
13,42.42,54.59,-53.19,0.44,17.26,263.14,Battery_Drain
8,26.82,46.28,-59.63,69.58,0.37,4.51,Normal
17,26.94,51.53,-47.83,91.52,1.18,24.97,Normal
13,34.81,56.31,-50.21,7.26,19.36,228.99,Battery_Drain
6,22.25,62.77,-84.79,47.81,68.09,254.47,Communication_Loss
14,24.37,65.58,-40.1,65.12,1.19,34.67,Normal
6,24.22,51.04,-56.02,95.37,0.48,24.12,Normal
20,29.69,63.33,-84.14,88.64,75.93,726.23,Communication_Loss
2,22.84,61.62,-84.86,86.4,78.23,271.34,Communication_Loss
7,23.03,55.37,-57.54,52.99,0.09,26.55,Normal
8,62.9,11.34,-82.38,63.09,88.35,986.18,Node_Failure
14,24.87,41.09,-79.52,92.84,60.45,257.06,Communication_Loss
5,59.22,93.83,-86.69,15.82,90.83,807.22,Node_Failure
15,25.66,41.86,-49.82,85.45,2.85,16.53,Normal
18,35.6,58.33,-62.91,0.69,29.74,152.74,Battery_Drain
5,25.02,68.09,-67.64,4.95,24.5,222.4,Battery_Drain
10,31.44,57.7,-50.15,97.58,0.95,23.4,Normal
20,98.92,92.56,-45.14,44.68,5.67,20.76,Data_Anomaly
12,27.65,48.38,-55.15,63.88,4.49,6.32,Normal
4,27.48,61.35,-54.9,77.65,0.88,26.29,Normal
17,36.9,20.38,-75.86,26.33,85.34,939.62,Node_Failure
17,33.68,49.88,-43.69,63.37,2.57,30.04,Normal
4,25.02,51.13,-46.93,61.7,0.92,16.35,Normal
6,16.32,55.4,-85.62,20.45,90.91,695.52,Node_Failure
17,-4.58,94.89,-58.2,99.79,5.52,22.38,Data_Anomaly
19,26.93,60.91,-48.48,81.98,2.04,27.72,Normal
10,21.85,72.96,-78.43,22.81,85.24,745.58,Node_Failure
17,34.54,52.51,-54.49,4.86,11.75,223.28,Battery_Drain
15,25.19,57.42,-77.56,71.0,65.41,234.2,Communication_Loss
2,23.65,41.56,-41.81,97.8,0.6,16.89,Normal
11,9.7,7.44,-72.96,63.11,85.27,662.12,Node_Failure
1,23.08,58.62,-49.66,78.61,0.65,29.8,Normal
15,90.04,96.47,-58.04,85.43,8.89,38.77,Data_Anomaly
4,33.64,61.87,-54.9,4.85,28.76,115.32,Battery_Drain
4,26.56,48.25,-54.76,97.67,0.55,24.52,Normal
16,27.51,43.56,-56.34,71.94,4.0,15.63,Normal
6,34.3,50.38,-62.12,8.97,17.35,241.02,Battery_Drain
8,29.84,58.38,-83.1,70.61,50.17,533.14,Communication_Loss
5,28.76,55.81,-91.42,79.82,89.63,694.07,Communication_Loss
7,29.23,52.44,-93.76,68.56,60.79,629.14,Communication_Loss
7,27.89,57.73,-81.49,77.49,76.65,358.86,Communication_Loss
7,21.89,63.39,-46.76,77.36,4.41,32.14,Normal
8,30.71,50.04,-51.1,12.07,28.22,214.51,Battery_Drain
20,34.76,57.77,-61.49,6.2,18.86,116.45,Battery_Drain
4,96.5,93.82,-58.73,90.76,6.07,24.37,Data_Anomaly
9,73.3,82.23,-80.99,34.08,84.8,686.21,Node_Failure
9,27.66,50.52,-40.98,63.77,0.08,25.3,Normal
15,27.15,39.02,-44.99,59.66,0.16,36.0,Normal
8,30.95,60.1,-62.69,2.72,23.73,298.99,Battery_Drain
15,58.41,23.68,-81.28,16.15,80.84,531.53,Node_Failure
5,25.4,53.05,-52.53,86.07,1.63,23.99,Normal
13,31.01,59.8,-66.08,13.89,12.11,110.36,Battery_Drain
13,64.75,78.04,-76.36,37.97,99.67,784.54,Node_Failure
17,-6.39,4.58,-44.11,83.92,0.77,28.61,Data_Anomaly
3,45.27,43.9,-87.45,39.82,83.29,865.33,Node_Failure
13,-0.73,3.45,-46.82,61.3,1.93,34.56,Data_Anomaly
17,25.27,62.16,-56.32,52.7,2.87,16.14,Normal
6,27.61,56.68,-52.33,54.68,2.0,16.18,Normal
5,28.99,49.57,-40.33,51.27,3.45,23.41,Normal
2,30.64,62.64,-68.03,8.41,12.4,142.32,Battery_Drain
18,40.35,54.11,-61.4,10.79,21.2,298.63,Battery_Drain
13,62.94,66.38,-79.71,11.73,92.85,577.69,Node_Failure
11,27.0,55.59,-56.17,3.67,24.8,290.13,Battery_Drain
2,22.97,56.07,-59.06,98.71,4.14,34.06,Normal
10,4.78,95.72,-87.04,60.92,92.72,593.76,Node_Failure
2,39.88,72.69,-80.42,26.55,87.27,929.54,Node_Failure
1,24.17,58.61,-90.26,81.55,81.19,343.42,Communication_Loss
12,67.93,98.04,-45.11,64.51,10.0,27.68,Data_Anomaly
17,36.6,54.97,-52.91,11.27,25.57,291.28,Battery_Drain
13,23.64,50.93,-81.26,78.76,87.89,260.24,Communication_Loss
20,97.51,92.01,-45.68,49.21,0.59,9.06,Data_Anomaly
12,28.15,64.54,-46.75,82.44,0.29,6.94,Normal
5,31.53,38.85,-41.57,76.83,3.48,24.94,Normal
2,65.63,91.57,-58.89,43.04,8.83,25.57,Data_Anomaly
4,34.07,67.49,-94.75,41.72,56.83,326.55,Communication_Loss
12,73.11,93.86,-57.34,96.44,7.5,39.96,Data_Anomaly
8,11.91,97.57,-85.16,58.83,82.86,664.51,Node_Failure
6,2.31,60.01,-74.06,61.37,81.59,975.13,Node_Failure
20,28.45,64.32,-57.29,68.7,4.05,17.44,Normal
11,47.86,63.29,-74.74,16.48,99.47,682.16,Node_Failure
7,79.93,88.5,-75.01,45.3,89.24,592.45,Node_Failure
13,11.61,50.95,-77.06,43.76,97.78,994.78,Node_Failure
4,24.76,59.67,-55.71,70.24,4.91,28.36,Normal
17,26.77,66.85,-43.89,71.32,5.0,15.84,Normal
4,29.68,64.14,-53.73,9.87,26.3,215.18,Battery_Drain
12,26.25,47.56,-41.94,61.7,2.74,15.87,Normal
6,29.7,53.37,-94.0,92.92,84.08,503.82,Communication_Loss
4,28.18,53.35,-80.48,84.43,80.6,503.94,Communication_Loss
13,27.45,72.74,-57.0,66.48,0.68,18.96,Normal
13,25.52,32.19,-75.99,13.53,96.58,880.5,Node_Failure
11,-17.13,92.62,-45.24,95.53,0.59,21.52,Data_Anomaly
14,56.74,39.31,-80.04,39.12,80.18,697.8,Node_Failure
15,27.64,48.19,-60.72,10.99,11.88,289.67,Battery_Drain
16,80.53,4.45,-55.76,98.53,7.26,27.5,Data_Anomaly
13,30.39,61.57,-49.64,82.88,2.56,31.76,Normal
18,27.31,42.21,-92.16,81.5,63.44,356.4,Communication_Loss
13,27.57,52.42,-59.16,12.64,20.5,107.2,Battery_Drain
10,26.29,57.42,-40.17,72.77,4.26,25.25,Normal
19,28.85,48.47,-57.74,55.42,3.62,26.79,Normal
19,30.33,64.43,-49.69,73.22,1.99,21.79,Normal
14,24.56,61.84,-49.28,66.8,3.85,28.51,Normal
3,29.18,62.06,-40.65,90.56,0.39,27.41,Normal
7,72.9,62.35,-81.1,59.43,86.67,976.83,Node_Failure
2,29.65,38.59,-56.74,14.93,10.51,279.97,Battery_Drain
1,24.88,56.12,-57.92,92.87,2.61,29.12,Normal
13,26.15,42.46,-88.36,93.05,81.51,575.53,Communication_Loss
7,34.78,59.93,-50.95,13.75,11.63,265.97,Battery_Drain
18,22.97,54.62,-58.01,87.17,4.43,17.52,Normal
17,26.47,47.8,-60.6,1.9,11.61,138.17,Battery_Drain
11,-11.42,98.75,-54.87,43.37,8.16,20.54,Data_Anomaly
4,26.57,62.46,-51.53,58.06,1.29,25.04,Normal
14,89.96,2.62,-49.29,56.64,8.8,28.28,Data_Anomaly
14,29.41,49.37,-58.67,59.4,1.79,32.26,Normal
4,30.03,65.25,-56.79,98.8,1.58,20.76,Normal
2,-5.39,96.28,-58.13,66.25,0.23,43.15,Data_Anomaly
10,23.1,49.94,-54.93,55.03,1.34,29.23,Normal
10,20.78,58.03,-81.65,78.71,73.11,268.26,Communication_Loss
15,39.42,10.69,-87.67,76.14,84.27,907.96,Node_Failure
1,99.97,2.75,-43.74,69.7,9.95,22.52,Data_Anomaly
7,27.34,66.64,-57.23,90.85,2.78,29.34,Normal
18,28.93,48.91,-45.58,95.2,0.17,40.24,Normal
19,24.12,59.42,-82.11,49.62,59.54,477.21,Communication_Loss
2,71.75,43.05,-73.72,34.16,97.02,818.31,Node_Failure
6,24.29,50.96,-59.52,95.94,1.94,13.75,Normal
8,26.66,61.7,-46.61,64.05,2.61,14.3,Normal
15,-11.6,94.37,-42.03,71.62,8.5,15.18,Data_Anomaly
17,32.57,53.38,-61.1,10.89,23.65,127.07,Battery_Drain
10,26.43,61.92,-50.29,0.96,22.16,195.91,Battery_Drain
4,34.76,56.3,-63.08,10.16,14.09,223.67,Battery_Drain
6,25.9,72.67,-94.0,84.5,64.53,334.7,Communication_Loss
12,22.08,42.01,-88.65,48.91,50.17,782.14,Communication_Loss
7,24.16,61.84,-90.5,43.62,53.76,594.05,Communication_Loss
11,20.95,55.87,-81.84,61.85,78.1,609.54,Communication_Loss
17,31.96,55.54,-90.69,89.73,86.95,581.29,Communication_Loss
3,26.78,55.63,-53.84,64.29,1.52,27.69,Normal
12,25.47,41.43,-60.81,4.31,17.08,105.78,Battery_Drain
13,32.73,82.45,-79.06,28.8,94.87,872.95,Node_Failure
14,26.9,58.93,-43.22,85.97,4.48,32.71,Normal
19,19.4,64.36,-82.44,51.98,86.1,808.96,Node_Failure
1,28.86,55.52,-49.01,80.27,3.56,34.4,Normal
16,33.3,50.43,-67.96,10.12,11.42,219.07,Battery_Drain
4,23.65,59.06,-41.0,52.44,3.96,33.77,Normal
16,39.21,51.21,-61.11,5.03,19.33,279.03,Battery_Drain
8,91.88,97.02,-45.74,99.12,5.41,39.15,Data_Anomaly
15,21.09,54.36,-42.9,89.85,3.87,25.3,Normal
12,29.53,65.08,-55.01,75.37,0.65,22.27,Normal
10,28.61,63.17,-44.78,61.05,2.07,21.9,Normal
2,36.43,52.07,-55.27,11.9,14.41,229.71,Battery_Drain
13,63.99,40.64,-83.61,39.74,82.94,678.53,Node_Failure
20,23.03,50.31,-93.01,54.05,57.65,783.88,Communication_Loss
16,35.25,54.36,-58.8,0.68,18.16,183.3,Battery_Drain
1,91.59,98.5,-45.16,99.79,8.03,29.92,Data_Anomaly
5,34.84,43.47,-64.38,9.37,17.22,266.18,Battery_Drain
14,25.63,57.63,-94.89,99.14,89.22,797.69,Communication_Loss
7,26.7,56.85,-54.35,93.3,1.79,19.42,Normal
8,30.13,56.92,-46.23,98.55,2.55,33.27,Normal
16,86.43,0.8,-54.28,52.89,5.9,29.45,Data_Anomaly
15,28.65,56.99,-53.54,54.41,0.29,28.64,Normal
1,30.85,50.05,-56.98,57.23,2.32,30.01,Normal
9,22.31,60.15,-45.32,79.46,0.06,25.83,Normal
19,68.04,89.95,-72.17,65.66,96.38,786.38,Node_Failure
13,73.5,92.89,-49.48,92.01,2.63,46.9,Data_Anomaly
3,70.55,12.15,-80.12,39.28,80.16,721.63,Node_Failure
13,27.22,59.35,-92.24,55.52,64.55,723.93,Communication_Loss
8,25.63,50.29,-55.3,71.54,4.64,13.92,Normal
1,66.81,92.08,-42.68,43.58,7.26,15.56,Data_Anomaly
4,94.71,94.41,-47.56,97.99,3.72,29.44,Data_Anomaly
17,32.69,60.53,-63.21,1.86,22.91,299.32,Battery_Drain
13,23.93,57.61,-78.92,65.97,72.43,747.63,Communication_Loss
15,27.59,54.2,-46.87,58.28,2.17,31.45,Normal
1,19.97,51.49,-45.79,65.73,0.6,20.0,Normal
4,25.1,45.09,-41.13,70.48,0.13,28.52,Normal
20,29.14,66.94,-54.17,96.26,2.76,19.92,Normal
3,25.79,52.93,-57.8,72.32,2.81,15.56,Normal
18,27.9,59.31,-48.06,50.54,4.4,30.92,Normal
11,26.35,53.97,-47.68,94.54,4.16,29.28,Normal
2,26.13,56.56,-48.18,74.09,4.89,23.76,Normal
10,-18.81,2.19,-55.22,93.26,3.33,35.87,Data_Anomaly
15,28.85,61.85,-56.89,58.21,0.35,22.66,Normal
12,30.74,69.42,-40.03,67.93,4.48,28.38,Normal
19,67.94,92.45,-47.88,57.33,7.97,36.19,Data_Anomaly
15,32.77,44.16,-51.57,8.48,24.58,227.21,Battery_Drain
11,28.94,27.9,-70.39,70.31,86.33,652.61,Node_Failure
20,21.59,57.46,-92.08,57.83,69.29,614.71,Communication_Loss
3,-2.74,98.9,-59.93,62.84,6.01,13.96,Data_Anomaly
14,23.88,49.66,-46.92,56.8,1.45,24.17,Normal
1,26.52,60.47,-58.08,75.15,2.28,26.53,Normal
4,26.43,58.74,-40.34,51.79,3.3,20.08,Normal
6,-11.5,4.14,-48.94,59.72,1.21,36.95,Data_Anomaly
13,34.17,45.21,-80.01,54.45,89.32,843.09,Node_Failure
20,25.81,42.41,-79.05,83.89,56.98,342.01,Communication_Loss
17,55.65,71.09,-82.45,36.02,87.47,768.27,Node_Failure
10,89.7,2.44,-58.95,74.75,9.83,16.24,Data_Anomaly
2,27.74,47.38,-52.57,69.73,0.5,15.37,Normal
14,19.36,58.78,-84.63,59.48,74.91,255.79,Communication_Loss
17,27.87,44.45,-47.05,94.93,2.25,20.28,Normal
3,91.2,1.25,-58.65,84.82,5.07,17.83,Data_Anomaly
9,27.32,52.7,-50.17,59.8,4.98,22.55,Normal
18,33.57,64.74,-60.03,5.95,28.77,202.08,Battery_Drain
4,25.59,62.48,-54.58,77.19,4.86,29.17,Normal
7,70.82,98.6,-78.63,63.1,97.18,850.49,Node_Failure
7,25.81,51.75,-53.41,78.95,3.01,17.32,Normal
5,32.37,60.83,-87.78,72.75,76.16,572.21,Communication_Loss
6,27.73,50.92,-59.87,85.53,2.43,20.44,Normal
2,25.15,59.29,-47.92,76.49,4.91,28.8,Normal
4,27.01,59.0,-42.13,59.3,0.62,28.65,Normal
1,69.17,4.91,-53.58,82.39,8.7,31.6,Data_Anomaly
17,24.85,55.61,-51.23,58.7,0.87,17.77,Normal
2,27.66,49.99,-40.94,63.1,4.54,18.55,Normal
17,28.62,55.26,-48.55,64.09,4.96,17.28,Normal
20,23.99,61.39,-44.61,56.77,2.2,19.04,Normal
13,79.23,0.68,-41.94,49.82,0.86,34.24,Data_Anomaly
4,77.6,95.54,-51.57,95.69,9.01,28.54,Data_Anomaly
15,26.81,45.59,-52.09,6.39,25.8,147.33,Battery_Drain
19,34.55,55.09,-69.07,14.96,24.9,267.6,Battery_Drain
17,50.97,63.16,-74.86,22.03,93.23,696.06,Node_Failure
6,27.53,44.11,-53.45,65.99,1.63,29.41,Normal
9,27.74,52.96,-57.75,86.21,1.93,13.19,Normal
14,28.97,64.96,-63.99,3.91,27.82,160.97,Battery_Drain
17,35.09,51.01,-51.74,10.03,18.76,214.65,Battery_Drain
16,28.81,63.05,-86.69,75.68,66.8,291.8,Communication_Loss
8,30.43,60.25,-64.28,8.99,29.31,258.65,Battery_Drain
16,20.89,47.72,-48.71,97.2,4.74,13.6,Normal
3,32.41,43.43,-41.06,59.64,4.53,23.93,Normal
4,22.84,50.99,-41.34,91.54,2.5,41.58,Normal
15,-5.09,94.27,-41.85,48.0,8.92,41.42,Data_Anomaly
19,28.65,52.07,-93.5,55.11,57.12,664.58,Communication_Loss
18,25.52,63.57,-47.98,96.24,1.14,35.61,Normal
8,27.67,54.53,-42.76,50.78,4.9,36.52,Normal
19,28.25,45.48,-84.49,73.28,65.85,478.34,Communication_Loss
1,27.35,67.39,-69.27,3.37,28.11,208.9,Battery_Drain
13,22.5,42.32,-91.13,53.38,78.34,224.27,Communication_Loss
5,-4.23,97.68,-40.94,43.6,3.91,24.5,Data_Anomaly
3,24.33,60.66,-77.43,71.88,74.14,253.97,Communication_Loss
18,35.31,78.81,-70.47,22.99,97.25,810.91,Node_Failure
12,14.74,82.69,-86.4,33.99,84.76,918.75,Node_Failure
11,27.59,61.91,-41.45,69.15,0.76,29.25,Normal
19,25.69,53.28,-55.57,84.92,4.27,29.15,Normal
12,27.36,77.33,-78.21,91.95,70.89,756.36,Communication_Loss
4,61.39,65.91,-86.67,37.85,82.84,927.91,Node_Failure
16,72.97,98.26,-42.75,93.63,2.56,41.9,Data_Anomaly
20,18.1,66.77,-71.74,37.77,86.06,635.37,Node_Failure
20,25.55,55.73,-80.65,62.13,58.62,522.58,Communication_Loss
3,29.1,60.63,-57.43,99.25,3.04,32.96,Normal
19,27.37,44.11,-87.88,57.44,63.12,463.4,Communication_Loss
11,64.85,90.39,-55.91,94.95,9.23,34.5,Data_Anomaly
14,25.04,55.41,-54.34,67.51,1.35,30.3,Normal
5,27.59,47.74,-86.97,51.45,68.08,764.29,Communication_Loss
14,29.0,44.72,-67.47,5.17,23.46,154.43,Battery_Drain
6,-3.33,2.0,-52.78,77.36,2.31,31.39,Data_Anomaly
16,25.82,60.28,-50.28,88.0,1.06,19.16,Normal
9,24.99,68.55,-55.53,86.18,3.04,43.89,Normal
7,24.66,48.27,-78.83,75.71,71.92,755.99,Communication_Loss
16,36.22,63.3,-58.12,82.65,1.67,24.19,Normal
4,66.38,16.78,-88.94,19.37,85.35,641.16,Node_Failure
14,96.41,98.82,-54.94,95.14,8.64,27.76,Data_Anomaly
8,69.4,98.74,-54.83,93.48,4.83,26.49,Data_Anomaly
4,30.9,53.21,-48.28,80.32,1.0,32.68,Normal
16,27.01,57.09,-42.37,96.36,4.27,22.37,Normal
12,26.99,52.85,-54.21,71.65,2.44,24.81,Normal
13,72.39,2.28,-46.96,76.4,4.1,24.15,Data_Anomaly
11,23.76,58.19,-75.08,71.7,83.6,289.62,Communication_Loss
4,39.52,24.67,-78.36,36.5,84.12,711.84,Node_Failure
18,29.38,57.77,-54.22,76.43,1.83,18.14,Normal
7,27.09,59.63,-52.94,99.43,3.57,18.36,Normal
19,86.31,2.99,-53.71,82.73,1.62,30.33,Data_Anomaly
9,34.36,57.91,-67.21,10.36,18.04,202.35,Battery_Drain
13,34.21,55.35,-59.29,12.91,19.81,236.31,Battery_Drain
4,19.31,54.46,-82.37,95.4,76.98,317.41,Communication_Loss
6,24.77,44.45,-49.99,95.26,3.16,36.23,Normal
5,28.75,43.57,-43.64,54.68,1.38,29.77,Normal
15,26.46,59.5,-43.11,80.03,0.67,32.74,Normal
13,26.2,47.41,-44.69,54.08,0.2,34.62,Normal
20,35.13,53.38,-69.61,2.58,24.83,250.63,Battery_Drain
1,23.04,71.64,-93.52,88.92,75.88,302.72,Communication_Loss
1,32.94,52.6,-59.21,63.63,2.0,17.15,Normal
12,30.65,57.37,-47.36,58.28,1.57,32.27,Normal
7,27.29,48.02,-41.87,87.84,4.91,11.35,Normal
9,34.12,57.18,-84.05,45.63,99.07,655.89,Node_Failure
4,37.52,84.36,-83.16,76.82,84.19,519.13,Node_Failure
11,27.89,49.61,-48.89,63.51,4.69,28.56,Normal
5,23.19,66.18,-40.86,82.2,4.91,29.26,Normal
17,64.96,1.61,-79.14,73.0,83.63,676.32,Node_Failure
4,21.43,64.83,-58.26,73.48,3.76,14.86,Normal
16,27.57,54.25,-40.32,59.12,2.64,20.47,Normal
18,29.57,64.06,-92.34,70.12,81.23,331.27,Communication_Loss
16,26.9,71.27,-57.8,95.62,3.37,7.75,Normal
13,28.72,27.3,-63.0,11.84,11.99,141.0,Battery_Drain
20,29.81,53.27,-65.81,13.88,11.08,273.08,Battery_Drain
18,27.2,49.87,-43.09,55.84,0.18,32.41,Normal
17,22.07,46.76,-53.12,88.02,2.92,20.48,Normal
1,27.51,68.86,-55.42,99.9,2.16,18.4,Normal
12,25.77,41.54,-86.42,97.56,57.01,253.75,Communication_Loss
18,-8.52,3.7,-53.92,96.39,2.5,40.16,Data_Anomaly
